ID, x, y, ux, uy, damage
3776,29.5,22.5,0,0,0
3777,29.5,23.5,0,0,0
3778,29.5,24.5,0,0,0
3779,29.5,25.5,0,0,0
3780,29.5,26.5,0,0,0
3781,29.5,27.5,0,0,0
3782,29.5,28.5,0,0,0
3783,29.5,29.5,0,5e-09,0
3812,30.5,2.5,0,0,0
3813,30.5,3.5,0,0,0
3814,30.5,4.5,0,0,0
3815,30.5,5.5,0,0,0
3816,30.5,6.5,0,0,0
3817,30.5,7.5,0,0,0
3818,30.5,8.5,0,0,0
3819,30.5,9.5,0,0,0
3820,30.5,10.5,0,0,0
3821,30.5,11.5,0,0,0
3822,30.5,12.5,0,0,0
3823,30.5,13.5,0,0,0
3824,30.5,14.5,0,0,0
3825,30.5,15.5,0,0,0
3826,30.5,16.5,0,0,0
3827,30.5,17.5,0,0,0
3828,30.5,18.5,0,0,0
3829,30.5,19.5,0,0,0
3830,30.5,20.5,0,0,0
3831,30.5,21.5,0,0,0
3832,30.5,22.5,0,0,0
3833,30.5,23.5,0,0,0
3834,30.5,24.5,0,0,0
3835,30.5,25.5,0,0,0
3836,30.5,26.5,0,0,0
3837,30.5,27.5,0,0,0
3838,30.5,28.5,0,0,0
3839,30.5,29.5,0,5e-09,0
3868,31.5,2.5,0,0,0
3869,31.5,3.5,0,0,0
3870,31.5,4.5,0,0,0
3871,31.5,5.5,0,0,0
3872,31.5,6.5,0,0,0
3873,31.5,7.5,0,0,0
3874,31.5,8.5,0,0,0
3875,31.5,9.5,0,0,0
3876,31.5,10.5,0,0,0
3877,31.5,11.5,0,0,0
3878,31.5,12.5,0,0,0
3879,31.5,13.5,0,0,0
3880,31.5,14.5,0,0,0
3881,31.5,15.5,0,0,0
3882,31.5,16.5,0,0,0
3883,31.5,17.5,0,0,0
3884,31.5,18.5,0,0,0
3885,31.5,19.5,0,0,0
3886,31.5,20.5,0,0,0
3887,31.5,21.5,0,0,0
3888,31.5,22.5,0,0,0
3889,31.5,23.5,0,0,0
3890,31.5,24.5,0,0,0
3891,31.5,25.5,0,0,0
3892,31.5,26.5,0,0,0
3893,31.5,27.5,0,0,0
3894,31.5,28.5,0,0,0
3895,31.5,29.5,0,5e-09,0
3924,32.5,2.5,0,0,0
3925,32.5,3.5,0,0,0
3926,32.5,4.5,0,0,0
3927,32.5,5.5,0,0,0
3928,32.5,6.5,0,0,0
3929,32.5,7.5,0,0,0
3930,32.5,8.5,0,0,0
3931,32.5,9.5,0,0,0
3932,32.5,10.5,0,0,0
3933,32.5,11.5,0,0,0
3934,32.5,12.5,0,0,0
3935,32.5,13.5,0,0,0
3936,32.5,14.5,0,0,0
3937,32.5,15.5,0,0,0
3938,32.5,16.5,0,0,0
3939,32.5,17.5,0,0,0
3940,32.5,18.5,0,0,0
3941,32.5,19.5,0,0,0
3942,32.5,20.5,0,0,0
3943,32.5,21.5,0,0,0
3944,32.5,22.5,0,0,0
3945,32.5,23.5,0,0,0
3946,32.5,24.5,0,0,0
3947,32.5,25.5,0,0,0
3948,32.5,26.5,0,0,0
3949,32.5,27.5,0,0,0
3950,32.5,28.5,0,0,0
3951,32.5,29.5,0,5e-09,0
3980,33.5,2.5,0,0,0
3981,33.5,3.5,0,0,0
3982,33.5,4.5,0,0,0
3983,33.5,5.5,0,0,0
3984,33.5,6.5,0,0,0
3985,33.5,7.5,0,0,0
3986,33.5,8.5,0,0,0
3987,33.5,9.5,0,0,0
3988,33.5,10.5,0,0,0
3989,33.5,11.5,0,0,0
3990,33.5,12.5,0,0,0
3991,33.5,13.5,0,0,0
3992,33.5,14.5,0,0,0
3993,33.5,15.5,0,0,0
3994,33.5,16.5,0,0,0
3995,33.5,17.5,0,0,0
3996,33.5,18.5,0,0,0
3997,33.5,19.5,0,0,0
3998,33.5,20.5,0,0,0
3999,33.5,21.5,0,0,0
4000,33.5,22.5,0,0,0
4001,33.5,23.5,0,0,0
4002,33.5,24.5,0,0,0
4003,33.5,25.5,0,0,0
4004,33.5,26.5,0,0,0
4005,33.5,27.5,0,0,0
4006,33.5,28.5,0,0,0
4007,33.5,29.5,0,5e-09,0
4036,34.5,2.5,0,0,0
4037,34.5,3.5,0,0,0
4038,34.5,4.5,0,0,0
4039,34.5,5.5,0,0,0
4040,34.5,6.5,0,0,0
4041,34.5,7.5,0,0,0
4042,34.5,8.5,0,0,0
4043,34.5,9.5,0,0,0
4044,34.5,10.5,0,0,0
4045,34.5,11.5,0,0,0
4046,34.5,12.5,0,0,0
4047,34.5,13.5,0,0,0
4048,34.5,14.5,0,0,0
4049,34.5,15.5,0,0,0
4050,34.5,16.5,0,0,0
4051,34.5,17.5,0,0,0
4052,34.5,18.5,0,0,0
4053,34.5,19.5,0,0,0
4054,34.5,20.5,0,0,0
4055,34.5,21.5,0,0,0
4056,34.5,22.5,0,0,0
4057,34.5,23.5,0,0,0
4058,34.5,24.5,0,0,0
4059,34.5,25.5,0,0,0
4060,34.5,26.5,0,0,0
4061,34.5,27.5,0,0,0
4062,34.5,28.5,0,0,0
4063,34.5,29.5,0,5e-09,0
